stream,tempsite,year,date,priordate,section,meantempper,Amedian,avgredds,elev,lat,lon,utm_n,utm_e,basin_areasqkm,springprev_point_norm,springprev_basinmean_norm,springprev_iew01km_norm,springprev_iew05km_norm,springprev_iew01km_log_norm,springprev_iew05km_log_norm,seclen,elap,catch,density,cpue,effabun,effden_permeter,prodwtmean,prodwtsd,prodlenmean,prodlensd,lenmean,lensd,lenmed,wtmean,wtsd,wtmed,growthwtmean,growthwtsd,growthlenmean,growthlensd,pvalue,slope_basin,slope_stream,forest_strbuff,loglakearea,ts,priorcatch,priorlenmean,priorwtmean,agr_len,igr_len,rgr_len,rgrl_len,sgr_len,agr_wt,igr_wt,rgr_wt,rgrl_wt,sgr_wt,doy,density_log,cpue_log,effden_permeter_log,avgredds_log,strid,yrid,sectid
Blacktail,blacktail_1A,2021,2021-09-09,2021-08-20,2,10.17300416635,0.1978695367194963,NA,1970.79,43.6677486245,-110.700614303,4835015.030938494,524136.5279911278,61.060521203593886,0.22620143377145535,0.6713048765188722,0.6199930001858225,0.6766030701541962,0.9061377413613532,0.9217780863174186,111,38.71666667,286,2.5765765765765765,7.386999568886181,558013,5027.144144144144,3.3500648648648648,3.928459432353624,91.70036036036036,104.22365755208936,33.46,7.365695444949859,32.5,0.3884,0.29033660971151315,0.28500000000000003,4.230581417894873,3.999245510244357,1.2426181186422938,1.226978300488,0.455688,5.223992945847428,2.16106754765461,0.00161290322580645,-6.907755278982137,0.15362749433519507,495,26.02,0.143,0.37200000000000005,0.012574261123715935,0.0142966948501153,0.0038584781199375506,1.265364954640602,0.012270000000000001,0.049959555307863134,0.08580419580419582,-0.025687326736930374,5.122857889998755,252,0.9503352162774102,2.0010744543234766,8.52260932646976,NA,3,1,3.2
Blacktail,blacktail_1A,2021,2021-09-09,2021-08-20,3,10.17300416635,0.1978695367194963,NA,1972.17,43.667922362,-110.6979045535,4835035.118228889,524354.9183262661,59.937486912793794,0.6231756746460908,0.8385532070264314,0.7885032117143278,0.8588993646035864,0.9532989836445984,0.9695142507827592,150,16.38333333,78,0.52,4.760935911446783,79823,532.1533333333333,0.436358,0.5776047568113434,15.9536,16.922758249965835,32.1,5.3347149570965255,31,0.2992,0.19971244634346105,0.225,3.994601150936676,3.668500631134304,1.1306493717154809,1.0443840084455216,0.362549,5.223992945847428,2.16106754765461,0.00161290322580645,-6.907755278982137,0.15362749433519507,43,25.906976744186046,0.14186046511627906,0.30965116279069776,0.010717186267115176,0.011952423698384205,0.003293023735485503,1.0774821017962122,0.007866976744186047,0.03731341558162411,0.05545573770491805,-0.019106558875003222,3.8018300971098595,252,-0.6348782724359695,1.5625424935044856,6.276950459765262,NA,3,1,3.3
Blacktail,blacktail_1A,2021,2021-09-09,2021-08-20,4,10.17300416635,0.1978695367194963,NA,1972.37,43.6699090795,-110.6976540415,4835255.839436864,524374.3106243941,0.981259905698498,0.5643809969670056,0.6790498622834606,0.6380487647673285,0.6832930471973886,0.9117630587528612,0.9237446679126946,150,40.25,36,0.24,0.8944099378881988,56513,376.7533333333334,0.395784,0.20839244889572356,14.892,6.315420852210923,39.361111111111114,4.592868868631506,40,0.4638888888888889,0.16723427156926174,0.465,6.078891893060151,2.6030689172067296,1.9391170286952784,0.7864705015822001,0.549026,5.223992945847428,2.16106754765461,0.00161290322580645,-6.907755278982137,0.15362749433519507,74,26.62,0.132,0.6370555555555557,0.019555774413380255,0.023931463394273315,0.005959105346261884,1.974824113452378,0.016594444444444446,0.0628421568681183,0.12571548821548822,-0.031033878716086403,6.48587453260463,252,-1.3862943611198906,-0.10047255026164983,5.931617227280733,NA,3,1,3.4
Blacktail,blacktail_1A,2021,2021-10-09,2021-09-09,1,9.5207319445,0.1978695367194963,NA,1971.41,43.667267468,-110.70185975,4834961.231518147,524036.3117876148,61.15053540247885,0.1826490862564895,0.622626232273571,0.548516255144761,0.62181965388978655,0.8821536565376786,0.9049101556301486,150,24.81666667,239,1.5933333333333333,9.630624578961635,472670,3151.133333333333,4.399352666666666,4.532182137125687,69.96857777777777,66.66095230247231,48.86,8.85716589858754,49.5,1.2912,0.7339844851833014,1.285,4.029978774430146,3.474508653350628,1.1187347567306372,1.0025615028228585,0.472168,5.223992945847428,2.16106754765461,0.00161290322580645,-6.907755278982137,0.15362749433519507,305,35.74,0.4652,0.43733333333333324,0.010422951869943745,0.012236523036746872,0.0029144752449743842,1.0477460046882214,0.02753333333333333,0.0340286625623725,0.059186013184293486,-0.04446518024771774,3.461426099891951,282,0.4720847954495601,2.2659858968723676,8.055520628927521,NA,3,1,3.1
Blacktail,blacktail_1A,2021,2021-10-09,2021-09-09,2,9.5207319445,0.1978695367194963,NA,1970.79,43.6677486245,-110.700614303,4835015.030938494,524136.5279911278,61.060521203593886,0.22620143377145535,0.6713048765188722,0.6199930001858225,0.6766030701541962,0.9061377413613532,0.9217780863174186,111,25.28333333,225,2.027027027027027,8.899143046657764,974946,8783.297297297297,10.205135135135135,7.120706454675984,158.85135135135135,80.0024236342192,56.88,9.011647791517785,54.5,1.942,1.067271937115889,1.58,5.697241598322935,2.7417641613478803,1.7681593355700418,0.8860062099379079,0.69075,5.223992945847428,2.16106754765461,0.00161290322580645,-6.907755278982137,0.15362749433519507,286,33.46,0.3884,0.7806666666666667,0.01768643633121026,0.023331340904562663,0.0050383673499024674,1.7843767520258735,0.05178666666666666,0.05364793041447001,0.1333333333333333,-0.056727103543791485,5.511306353622758,282,0.7114914052111541,2.187078058030949,9.080608301042428,NA,3,1,3.2
Blacktail,blacktail_1A,2021,2021-10-09,2021-09-09,3,9.5207319445,0.1978695367194963,NA,1972.17,43.667922362,-110.6979045535,4835035.118228889,524354.9183262661,59.937486912793794,0.6231756746460908,0.8385532070264314,0.7885032117143278,0.8588993646035864,0.9532989836445984,0.9695142507827592,150,18.58333333,70,0.4666666666666667,3.76681614417342,147267,981.78,1.117962222222222,0.7030761232624589,22.554,11.399760730715233,46.66,5.40071801726778,45,0.9988,0.3997940286023822,0.86,4.357111525444189,2.091697249857978,1.2708959814478558,0.6219966199934929,0.491333,5.223992945847428,2.16106754765461,0.00161290322580645,-6.907755278982137,0.15362749433519507,78,32.1,0.2992,0.48533333333333317,0.012467707881910458,0.01511941848390446,0.0035941842998372447,1.2545753765645262,0.02332,0.040181410410176525,0.07794117647058822,-0.033300163606971335,4.099960522929069,282,-0.7409378443962937,1.3288813648048317,6.889377436198278,NA,3,1,3.3
Blacktail,blacktail_1A,2021,2021-10-09,2021-09-09,4,9.5207319445,0.1978695367194963,NA,1972.37,43.6699090795,-110.6976540415,4835255.839436864,524374.3106243941,0.981259905698498,0.5643809969670056,0.6790498622834606,0.6380487647673285,0.6832930471973886,0.9117630587528612,0.9237446679126946,150,23.61666667,30,0.2,1.2702893435045464,94144,627.6266666666667,0.8824733333333333,0.34899957815159954,11.120666666666668,4.499817171485861,55.8,5.033679671421569,55,1.7953333333333334,0.5328177105199096,1.68,4.592421568598936,1.666431949328823,1.159127038772494,0.4905137630553246,0.605881,5.223992945847428,2.16106754765461,0.00161290322580645,-6.907755278982137,0.15362749433519507,36,39.361111111111114,0.4638888888888889,0.5479629629629628,0.011633185605089805,0.013921430251705474,0.0031674075184934024,1.1701114262087753,0.04438148148148149,0.045110030825156605,0.09567265469061877,-0.058728590907075336,4.614296154952768,282,-1.5606477482646683,0.2470861019990885,6.441961442776673,NA,3,1,3.4
Blacktail,blacktail_1A,2021,2021-11-04,2021-10-09,1,8.543158653884616,0.1978695367194963,NA,1971.41,43.667267468,-110.70185975,4834961.231518147,524036.3117876148,61.15053540247885,0.1826490862564895,0.622626232273571,0.548516255144761,0.62181965388978655,0.8821536565376786,0.9049101556301486,150,26.15,196,1.3066666666666666,7.495219885277247,432158,2881.0533333333333,4.123638974358974,9.78511962331815,45.74338461538461,71.7244157397214,57.96,11.646073175459756,56.5,2.1018,1.796213352629154,1.72,1.919361174601958,3.1997908940083764,0.6725934839502712,0.9925805321880664,0.40033,5.223992945847428,2.16106754765461,0.00161290322580645,-6.907755278982137,0.15362749433519507,239,48.86,1.2912,0.35000000000000003,0.006569001985495644,0.007163323782234958,0.0016891414577268997,0.659062520075615,0.031176923076923078,0.018739311612146606,0.024145696311123822,0.07332301759664986,1.8915994424486327,308,0.2751032902449208,2.0155987631608623,7.9659147179506204,NA,3,1,3.1
Blacktail,blacktail_1A,2021,2021-11-04,2021-10-09,2,8.543158653884616,0.1978695367194963,NA,1970.79,43.6677486245,-110.700614303,4835015.030938494,524136.5279911278,61.060521203593886,0.22620143377145535,0.6713048765188722,0.6199930001858225,0.6766030701541962,0.9061377413613532,0.9217780863174186,111,24.56666667,194,1.7477477477477477,7.896879239091333,768000,6918.918918918919,2.0793492723492717,12.341743498958492,28.50845460845461,99.29603309894922,61.56,11.937182520620697,60,2.2794,1.5919111989385972,1.91,0.25988269950494247,2.6331633773430148,0.25838304229977255,0.9088909692968734,0.255066,5.223992945847428,2.16106754765461,0.00161290322580645,-6.907755278982137,0.15362749433519507,225,56.88,1.942,0.18,0.0030410970567574034,0.003164556962025316,7.525709879146194e-4,0.3045725883459527,0.012976923076923073,0.006161303098860179,0.006682246692545353,0.00928300824350397,0.6180322969128849,308,0.5640333007694731,2.067733170313926,8.84201625612893,NA,3,1,3.2
Blacktail,blacktail_1A,2021,2021-11-04,2021-10-09,3,8.543158653884616,0.1978695367194963,NA,1972.17,43.667922362,-110.6979045535,4835035.118228889,524354.9183262661,59.937486912793794,0.6231756746460908,0.8385532070264314,0.7885032117143278,0.8588993646035864,0.9532989836445984,0.9695142507827592,150,28.5,84,0.56,2.9473684210526314,214029,1426.86,0.7886523076923078,1.551095972012209,11.566153846153847,19.03117463777001,51.66,6.784165236724683,50.5,1.3354,0.5782634453645655,1.1549999999999998,1.0932365999704663,2.1845148445186937,0.4272744672187152,0.6608135296866223,0.287354,5.223992945847428,2.16106754765461,0.00161290322580645,-6.907755278982137,0.15362749433519507,70,46.66,0.9988,0.19230769230769232,0.00391525081055425,0.00412146790200798,0.001018830514386938,0.3922925417744194,0.012946153846153842,0.01117044588531347,0.012961707895628595,-9.303118563770072,1.1233068272063607,308,-0.5621189181535411,1.0842998259576662,7.263238513116729,NA,3,1,3.3
Blacktail,blacktail_1A,2021,2021-11-04,2021-10-09,4,8.543158653884616,0.1978695367194963,NA,1972.37,43.6699090795,-110.6976540415,4835255.839436864,524374.3106243941,0.981259905698498,0.5643809969670056,0.6790498622834606,0.6380487647673285,0.6832930471973886,0.9117630587528612,0.9237446679126946,150,28.28333333,38,0.25333333333333335,1.3435474368112608,137662,917.7466666666668,0.3279789743589744,0.7461171158636165,4.635025641025641,6.987953283050008,59.94736842105263,5.45719147855107,59,2.1076315789473683,0.5987213140926176,1.96,0.6665550982223396,1.523394040165375,0.2721908153158195,0.47510585618714185,0.251984,5.223992945847428,2.16106754765461,0.00161290322580645,-6.907755278982137,0.15362749433519507,30,55.8,1.7953333333333334,0.15951417004048588,0.0027574274959029513,0.0028586768824459836,6.856246983182716e-4,0.2761232695817739,0.012011470985155186,0.006168236034150292,0.0066903848784748525,0.010540557076256729,0.618729877637958,308,-1.3343346221891794,0.3027288769728535,6.821932286492937,NA,3,1,3.4
Lower Bar BC,lowerbarbc_SG,2021,2021-08-06,2021-08-01,1,10.480795832,0.1485763624746081,NA,1906.39,43.5464507865,-110.787529532,4821522.060854617,517163.86018768785,6.402573287281949,0.4067787217041353,0.582880276909069,0.5397310341487279,0.5887886513067416,0.8789946907254199,0.8940143829618092,150,19.76666667,64,0.4266666666666667,3.237774029808133,46574,310.49333333333334,NA,NA,NA,NA,26.59375,4.562506794950365,24.5,0.15328125,0.08677748752568169,0.11,NA,NA,NA,NA,NA,7.109482186182507,0.6831765187465612,0,-6.907755278982137,0.10502701596005473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,-0.8285851514550494,1.177969847775773,5.738194636688964,NA,9,1,9.1
Lower Bar BC,lowerbarbc_SG,2021,2021-08-06,2021-08-01,2,10.480795832,0.1485763624746081,NA,1909.37,43.5465881305,-110.7846965355,4821537.9027257115,517392.67682267673,6.396507640456636,0.3592561705153437,0.5800715908687866,0.5375124670101292,0.5860892961863435,0.8781889079048821,0.8930974259016707,150,26.06666667,65,0.43333333333333335,2.4936061377885412,39177,261.18,NA,NA,NA,NA,24.50769230769231,1.4590565972045615,24,0.11296875,0.02915093112945598,0.11,NA,NA,NA,NA,NA,7.109482186182507,0.6831765187465612,0,-6.907755278982137,0.10502701596005473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,-0.8134333464344472,0.917732147650538,5.565248111830189,NA,9,1,9.2
Lower Bar BC,lowerbarbc_SG,2021,2021-08-06,2021-08-01,3,10.480795832,0.1485763624746081,NA,1909.19,43.5464725995,-110.7814975765,4821525.745958699,517651.12938568555,0.524071885677815,0.4232220931289375,0.6306054399346628,0.5677177904761083,0.630572107194336,0.8888874625208086,0.9077014120377777,150,17.88333333,20,0.13333333333333333,1.118359739257849,11358,75.72,NA,NA,NA,NA,23.8,1.2396943596157717,23,0.085,0.01762175688714021,0.08,NA,NA,NA,NA,NA,7.109482186182507,0.6831765187465612,0,-6.907755278982137,0.10502701596005473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,-1.9425823589626385,0.1207650200141821,4.327174383125731,NA,9,1,9.3
Lower Bar BC,lowerbarbc_SG,2021,2021-08-06,2021-08-01,4,10.480795832,0.1485763624746081,NA,1909.43,43.5474777295,-110.7797486715,4821637.747373423,517792.11436036974,0.451122373196237,0.5091795693446255,0.6403032592807688,0.5810642961662844,0.6411973962178619,0.8934365835729878,0.9110389014891378,150,22.46666667,2,0.01333333333333333,0.08902077150014528,2120,14.133333333333333,NA,NA,NA,NA,23,1.4142135623730951,23,0.105,0.02121320343559642,0.105,NA,NA,NA,NA,NA,7.109482186182507,0.6831765187465612,0,-6.907755278982137,0.10502701596005473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,-3.757872325600888,-2.3124256377224635,2.649243370546124,NA,9,1,9.4
Lower Bar BC,lowerbarbc_SG,2021,2021-08-21,2021-08-06,1,10.3724277782,0.1485763624746081,NA,1906.39,43.5464507865,-110.787529532,4821522.060854617,517163.86018768785,6.402573287281949,0.4067787217041353,0.582880276909069,0.5397310341487279,0.5887886513067416,0.8789946907254199,0.8940143829618092,150,21.71666667,85,0.5666666666666667,3.9140445120623113,59942,399.61333333333334,0.11405111111111112,0.7538146366891092,5.485333333333333,26.672701782504205,28.18,5.92707382117286,26.5,0.191,0.1876846030021686,0.115,0.5808944094287211,5.570684366532006,0.3667488798861691,1.6384278021211076,0.217529,7.109482186182507,0.6831765187465612,0,-6.907755278982137,0.10502701596005473,64,26.59375,0.15328125,0.10574999999999998,0.0038624187131257887,0.003976498237367802,0.001177323956195938,0.38698874650033854,0.002514583333333333,0.014666597256459527,0.0164050288820931,-0.007820179859990782,1.4774679547362002,233,-0.5504908801584221,1.367122885181672,5.990522436794726,NA,9,1,9.1
Lower Bar BC,lowerbarbc_SG,2021,2021-08-21,2021-08-06,2,10.3724277782,0.1485763624746081,NA,1909.37,43.5465881305,-110.7846965355,4821537.9027257115,517392.67682267673,6.396507640456636,0.3592561705153437,0.5800715908687866,0.5375124670101292,0.5860892961863435,0.8781889079048821,0.8930974259016707,150,28.31666667,142,0.9466666666666668,5.0147145373731945,87339,582.26,0.00997155555555555,0.4998454335971348,8.886044444444446,21.427187050474153,26.02,3.1783065700245507,25,0.1156,0.07080182172221047,0.09,-0.4173981671548599,3.5891270095807344,0.31399106367540436,0.7875061752135802,0.140625,7.109482186182507,0.6831765187465612,0,-6.907755278982137,0.10502701596005473,65,24.50769230769231,0.11296875,0.10082051282051267,0.0039918955379965185,0.004113831345469757,0.001247862366450392,0.39998737655408956,1.7541666666666584e-4,0.0015349816296758986,0.0015527893038266409,-7.039120537139458e-4,0.1536160316988333,233,-0.04430025889657983,1.61436864384853,6.366934257680746,NA,9,1,9.2
Lower Bar BC,lowerbarbc_SG,2021,2021-08-21,2021-08-06,3,10.3724277782,0.1485763624746081,NA,1909.19,43.5464725995,-110.7814975765,4821525.745958699,517651.12938568555,0.524071885677815,0.4232220931289375,0.6306054399346628,0.5677177904761083,0.630572107194336,0.8888874625208086,0.9077014120377777,150,18.13333333,63,0.42,3.4742647065210046,37925,252.83333333333337,0.107492,0.13732317936747457,2.9512,6.684194567561376,24.84,2.003670101975627,24,0.1232,0.0450142834474316,0.11,2.073661991463267,2.841031442377749,0.27689877805480095,0.619865147739068,0.248535,7.109482186182507,0.6831765187465612,0,-6.907755278982137,0.10502701596005473,20,23.8,0.085,0.06933333333333327,0.002851311759189912,0.0029131652661064404,8.995566552631147e-4,0.2855380614836811,0.0025466666666666667,0.02474385297394021,0.029960784313725484,-0.01003765064199124,2.5052522738788996,233,-0.843970070294529,1.2482570338655747,5.532770061085197,NA,9,1,9.3
Lower Bar BC,lowerbarbc_SG,2021,2021-08-21,2021-08-06,4,10.3724277782,0.1485763624746081,NA,1909.43,43.5474777295,-110.7797486715,4821637.747373423,517792.11436036974,0.451122373196237,0.5091795693446255,0.6403032592807688,0.5810642961662844,0.6411973962178619,0.8934365835729878,0.9110389014891378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.109482186182507,0.6831765187465612,0,-6.907755278982137,0.10502701596005473,2,23,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,NA,NA,NA,9,1,9.4
Lower Bar BC,lowerbarbc_SG,2021,2021-09-13,2021-08-21,1,10.143428442304348,0.1485763624746081,NA,1906.39,43.5464507865,-110.787529532,4821522.060854617,517163.86018768785,6.402573287281949,0.4067787217041353,0.582880276909069,0.5397310341487279,0.5887886513067416,0.8789946907254199,0.8940143829618092,150,16.78333333,42,0.28,2.502482622145478,66685,444.56666666666666,0.4958191304347827,0.5030843241736815,13.605565217391309,11.093772823309056,39.214285714285715,7.155198397773346,39,0.5980952380952381,0.36887593323922974,0.52,5.277971265684276,3.914406355208236,1.4243354102902366,1.0852610011719377,0.49585,7.109482186182507,0.6831765187465612,0,-6.907755278982137,0.10502701596005473,85,28.18,0.191,0.4797515527950311,0.014366461105379901,0.017024540553407776,0.004303123251810864,1.4470154682575842,0.017699792960662528,0.04962941627183204,0.09266907309247396,-0.029978834406300874,5.088158459163616,256,-1.2378743560016172,0.9212713568022608,6.097122518521458,NA,9,1,9.1
Lower Bar BC,lowerbarbc_SG,2021,2021-09-13,2021-08-21,2,10.143428442304348,0.1485763624746081,NA,1909.37,43.5465881305,-110.7846965355,4821537.9027257115,517392.67682267673,6.396507640456636,0.3592561705153437,0.5800715908687866,0.5375124670101292,0.5860892961863435,0.8781889079048821,0.8930974259016707,150,23.43333333,47,0.31333333333333335,2.005689900712047,59895,399.3,0.358071884057971,0.2987364261472874,12.68727536231884,8.46740753705088,35.297872340425535,5.388856834556727,35,0.38,0.20105158325771716,0.33,5.029187385156606,3.016330622866229,1.2907438573745924,0.8128431330081142,0.458374,7.109482186182507,0.6831765187465612,0,-6.907755278982137,0.10502701596005473,142,26.02,0.1156,0.403385753931545,0.013259009365044639,0.015502911373233858,0.004068596717033436,1.3347299812804803,0.011495652173913044,0.05174066506444149,0.09944335790582219,-0.023980442017288998,5.310260080218598,256,-1.129071496152818,0.7009615192865059,5.989738057582281,NA,9,1,9.2
