stream,date,priordate,section,year,catch,priorcatch,NRun,Run_Name,Species_Num,Species_txt,Initial_W,fit.to,fit.to.value,First_day,Last_day,N_indiv,Oxycal,calc.pop_mort,calc.spawn,calc.nut,calc.contaminant,Init_pred_conc,contam_eq,T_File,Diet_File,Prey_E_File,Indigest_Prey_File,Pred_E_File,Mort_File,Reprod_File,Contam_Prey_C_File,Contam_assim_File,Contam_TE_File,Phos_Ae_File,Phos_Co_Pred_File,Phos_Co_Prey_File,Nit_Ae_File,Nit_Co_Pred_File,Nit_Co_Prey_File,FB4_Log_File,Save_Daily_Output,Daily_Output_File
Blacktail,2022-10-04,2022-09-14,3,2022,50,50,171,Blacktail_2022-10-04_3_2022,23,Cutthroat trout,1.444,Weight,1.7062,257,277,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_blacktail_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Blacktail,2022-10-04,2022-09-14,4,2022,50,50,172,Blacktail_2022-10-04_4_2022,23,Cutthroat trout,0.8494,Weight,1.1006,257,277,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_blacktail_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Blacktail,2022-11-01,2022-10-04,1,2022,50,50,173,Blacktail_2022-11-01_1_2022,23,Cutthroat trout,0.8852,Weight,1.5586,277,305,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_blacktail_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Blacktail,2022-11-01,2022-10-04,2,2022,50,50,174,Blacktail_2022-11-01_2_2022,23,Cutthroat trout,1.2134,Weight,1.6174,277,305,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_blacktail_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Blacktail,2022-11-01,2022-10-04,3,2022,50,50,175,Blacktail_2022-11-01_3_2022,23,Cutthroat trout,1.7062,Weight,1.5266,277,305,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_blacktail_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Blacktail,2022-11-01,2022-10-04,4,2022,50,50,176,Blacktail_2022-11-01_4_2022,23,Cutthroat trout,1.1006,Weight,1.437,277,305,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_blacktail_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Lower Bar BC,2022-08-29,2022-08-08,3,2022,1,27,177,Lower Bar BC_2022-08-29_3_2022,23,Cutthroat trout,0.25,Weight,0.12111111111111111,220,241,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_lowerbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Lower Bar BC,2022-09-17,2022-08-29,1,2022,29,45,178,Lower Bar BC_2022-09-17_1_2022,23,Cutthroat trout,0.13379310344827586,Weight,0.3748888888888889,241,260,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_lowerbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Lower Bar BC,2022-09-17,2022-08-29,2,2022,39,47,179,Lower Bar BC_2022-09-17_2_2022,23,Cutthroat trout,0.15,Weight,0.38468085106382977,241,260,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_lowerbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Lower Bar BC,2022-09-17,2022-08-29,3,2022,27,35,180,Lower Bar BC_2022-09-17_3_2022,23,Cutthroat trout,0.12111111111111111,Weight,0.3414285714285714,241,260,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_lowerbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Lower Bar BC,2022-09-17,2022-08-29,4,2022,16,28,181,Lower Bar BC_2022-09-17_4_2022,23,Cutthroat trout,0.13375,Weight,0.3585714285714286,241,260,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_lowerbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Lower Bar BC,2022-10-02,2022-09-17,1,2022,45,32,182,Lower Bar BC_2022-10-02_1_2022,23,Cutthroat trout,0.3748888888888889,Weight,0.7359375,260,275,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_lowerbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Lower Bar BC,2022-10-02,2022-09-17,2,2022,47,47,183,Lower Bar BC_2022-10-02_2_2022,23,Cutthroat trout,0.38468085106382977,Weight,0.5970212765957447,260,275,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_lowerbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Lower Bar BC,2022-10-02,2022-09-17,3,2022,35,29,184,Lower Bar BC_2022-10-02_3_2022,23,Cutthroat trout,0.3414285714285714,Weight,0.5617241379310345,260,275,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_lowerbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Lower Bar BC,2022-10-02,2022-09-17,4,2022,28,17,185,Lower Bar BC_2022-10-02_4_2022,23,Cutthroat trout,0.3585714285714286,Weight,0.5035294117647059,260,275,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_lowerbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Lower Bar BC,2022-10-29,2022-10-02,1,2022,32,48,186,Lower Bar BC_2022-10-29_1_2022,23,Cutthroat trout,0.7359375,Weight,1.3254166666666667,275,302,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_lowerbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Lower Bar BC,2022-10-29,2022-10-02,2,2022,47,32,187,Lower Bar BC_2022-10-29_2_2022,23,Cutthroat trout,0.5970212765957447,Weight,1.0478125,275,302,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_lowerbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Lower Bar BC,2022-10-29,2022-10-02,3,2022,29,50,188,Lower Bar BC_2022-10-29_3_2022,23,Cutthroat trout,0.5617241379310345,Weight,1.428,275,302,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_lowerbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Lower Bar BC,2022-10-29,2022-10-02,4,2022,17,40,189,Lower Bar BC_2022-10-29_4_2022,23,Cutthroat trout,0.5035294117647059,Weight,1.14525,275,302,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_lowerbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
3 Channel,2022-08-25,2022-08-03,1,2022,13,36,190,3 Channel_2022-08-25_1_2022,23,Cutthroat trout,0.5507692307692308,Weight,0.7052777777777778,215,237,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
3 Channel,2022-08-25,2022-08-03,2,2022,24,50,191,3 Channel_2022-08-25_2_2022,23,Cutthroat trout,0.46375,Weight,0.5506,215,237,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
3 Channel,2022-08-25,2022-08-03,3,2022,29,32,192,3 Channel_2022-08-25_3_2022,23,Cutthroat trout,0.536896551724138,Weight,0.9721875,215,237,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
3 Channel,2022-08-25,2022-08-03,4,2022,50,50,193,3 Channel_2022-08-25_4_2022,23,Cutthroat trout,0.5416,Weight,0.6702,215,237,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
3 Channel,2022-09-16,2022-08-25,1,2022,36,50,194,3 Channel_2022-09-16_1_2022,23,Cutthroat trout,0.7052777777777778,Weight,1.1412,237,259,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
3 Channel,2022-09-16,2022-08-25,2,2022,50,30,195,3 Channel_2022-09-16_2_2022,23,Cutthroat trout,0.5506,Weight,1.226,237,259,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
3 Channel,2022-09-16,2022-08-25,3,2022,32,50,196,3 Channel_2022-09-16_3_2022,23,Cutthroat trout,0.9721875,Weight,1.4126,237,259,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
3 Channel,2022-09-16,2022-08-25,4,2022,50,50,197,3 Channel_2022-09-16_4_2022,23,Cutthroat trout,0.6702,Weight,1.2914,237,259,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
3 Channel,2022-10-05,2022-09-16,1,2022,50,50,198,3 Channel_2022-10-05_1_2022,23,Cutthroat trout,1.1412,Weight,1.5946,259,278,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
3 Channel,2022-10-05,2022-09-16,2,2022,30,30,199,3 Channel_2022-10-05_2_2022,23,Cutthroat trout,1.226,Weight,1.9266666666666667,259,278,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
3 Channel,2022-10-05,2022-09-16,3,2022,50,27,200,3 Channel_2022-10-05_3_2022,23,Cutthroat trout,1.4126,Weight,1.6488888888888888,259,278,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
3 Channel,2022-10-05,2022-09-16,4,2022,50,38,201,3 Channel_2022-10-05_4_2022,23,Cutthroat trout,1.2914,Weight,1.5128947368421053,259,278,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
3 Channel,2022-11-02,2022-10-05,1,2022,50,50,202,3 Channel_2022-11-02_1_2022,23,Cutthroat trout,1.5946,Weight,2.0484,278,306,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
3 Channel,2022-11-02,2022-10-05,2,2022,30,49,203,3 Channel_2022-11-02_2_2022,23,Cutthroat trout,1.9266666666666667,Weight,2.2216326530612247,278,306,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
3 Channel,2022-11-02,2022-10-05,3,2022,27,50,204,3 Channel_2022-11-02_3_2022,23,Cutthroat trout,1.6488888888888888,Weight,3.345,278,306,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
3 Channel,2022-11-02,2022-10-05,4,2022,38,50,205,3 Channel_2022-11-02_4_2022,23,Cutthroat trout,1.5128947368421053,Weight,2.3742,278,306,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Flat,2022-08-26,2022-08-06,1,2022,3,2,206,Flat_2022-08-26_1_2022,23,Cutthroat trout,0.15666666666666668,Weight,0.45499999999999996,218,238,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_flat_4B_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Flat,2022-09-17,2022-08-26,1,2022,2,19,207,Flat_2022-09-17_1_2022,23,Cutthroat trout,0.45499999999999996,Weight,1.2363157894736843,238,260,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_flat_4B_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Flat,2022-09-17,2022-08-26,2,2022,1,2,208,Flat_2022-09-17_2_2022,23,Cutthroat trout,0.89,Weight,1.62,238,260,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_flat_4B_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Flat,2022-10-03,2022-09-17,1,2022,19,3,209,Flat_2022-10-03_1_2022,23,Cutthroat trout,1.2363157894736843,Weight,1.2966666666666666,260,276,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_flat_4B_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Flat,2022-10-03,2022-09-17,2,2022,2,2,210,Flat_2022-10-03_2_2022,23,Cutthroat trout,1.62,Weight,2.095,260,276,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_flat_4B_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Flat,2022-10-31,2022-10-03,1,2022,3,5,211,Flat_2022-10-31_1_2022,23,Cutthroat trout,1.2966666666666666,Weight,1.658,276,304,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_flat_4B_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Flat,2022-10-31,2022-10-03,2,2022,2,1,212,Flat_2022-10-31_2_2022,23,Cutthroat trout,2.095,Weight,3.22,276,304,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_flat_4B_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Flat,2022-10-31,2022-10-03,4,2022,5,1,213,Flat_2022-10-31_4_2022,23,Cutthroat trout,0.264,Weight,1.25,276,304,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_flat_4B_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
