stream,tempsite,year,date,priordate,section,meantempper,avgredds,basin_areasqkm,springprev_point_norm,springprev_basinmean_norm,springprev_iew01km_norm,springprev_iew05km_norm,springprev_iew01km_log_norm,springprev_iew05km_log_norm,seclen,elap,catch,density,cpue,effabun,effden_permeter,lenmean,lensd,lenmed,wtmean,wtsd,wtmed,priorcatch,priorlenmean,priorwtmean,doy,density_log,cpue_log,effden_permeter_log,avgredds_log,strid,yrid,sectid
Lower Bar BC,lowerbarbc_SG,2021,2021-11-02,2021-10-06,3,8.944648148222223,NA,0.524071885677815,0.4232220931289375,0.6306054399346628,0.5677177904761083,0.630572107194336,0.8888874625208086,0.9077014120377777,150,25.81666667,42,0.28,1.626856035942304,122282,815.2133333333334,53.61904761904762,6.112571535627613,53,1.4357142857142855,0.5224713452623111,1.36,141,47.63265306122449,1.0722448979591837,306,-1.2378743560016172,0.4927773506868337,6.703462104331733,NA,9,1,9.3
Lower Bar BC,lowerbarbc_SG,2021,2021-11-02,2021-10-06,4,8.944648148222223,NA,0.451122373196237,0.5091795693446255,0.6403032592807688,0.5810642961662844,0.6411973962178619,0.8934365835729878,0.9110389014891378,150,24.5,41,0.2733333333333333,1.673469387755102,118582,790.5466666666666,53.46341463414634,5.895326797454106,54,1.5995121951219513,0.5725467283091932,1.56,113,46.51020408163265,0.9973469387755102,306,-1.2611312181658847,0.5208567757620136,6.672737338668123,NA,9,1,9.4
3 Channel,threechannel_1A,2021,2021-08-06,2021-08-01,1,11.887,NA,31.613827750607495,0.28670154779492013,0.3223220106468023,0.3039543154111563,0.3252437788745235,0.7671264914602479,0.7760940883890819,150,54.1,304,2.026666666666667,5.619223659889094,188869,1259.1266666666668,24.46,2.0425074625797275,24,0.1118,0.04947438009429007,0.1,NA,NA,NA,218,0.7113144845153943,1.7279715391956605,7.138181579913688,NA,1,1,1.1
3 Channel,threechannel_1A,2021,2021-08-06,2021-08-01,2,11.887,NA,31.435174232792857,0.3381459164910552,0.3228361467958936,0.3039116349092873,0.3257188550918451,0.7670992685205869,0.7763825709917411,150,27.71666667,170,1.1333333333333333,6.133493685371799,227723,1518.1533333333334,26.5,3.529756885887382,25.5,0.151,0.08716041977589487,0.125,NA,NA,NA,218,0.13394797250973883,1.8153935844697964,7.325256549883649,NA,1,1,1.2
3 Channel,threechannel_1A,2021,2021-08-06,2021-08-01,3,11.887,NA,0.709114551485152,0.2649924023868435,0.34518101070664,0.3137462034060803,0.34580311068927533,0.773275148029493,0.7882161737160768,150,41,98,0.6533333333333333,2.3902439024390243,74138,494.2533333333334,27.20408163265306,4.076483181283597,27,0.1720618556701031,0.14625134005319046,0.15,NA,NA,NA,218,-0.41047764993170865,0.8755703582065862,6.203068438587885,NA,1,1,1.3
3 Channel,threechannel_1A,2021,2021-08-06,2021-08-01,4,11.887,NA,0.556745503242225,0.25980795973653636,0.34503670756823585,0.3139745104396038,0.3457239640423139,0.7734162559429703,0.7881708754335425,150,38.8,348,2.32,8.969072164948454,221436,1476.24,25.38,4.518827057965151,25,0.1427,0.1741406316629166,0.11,NA,NA,NA,218,0.845868267577609,2.194896554587169,7.297260367511572,NA,1,1,1.4
3 Channel,threechannel_1A,2021,2021-08-22,2021-08-06,1,11.493697916875,NA,31.613827750607495,0.28670154779492013,0.3223220106468023,0.3039543154111563,0.3252437788745235,0.7671264914602479,0.7760940883890819,150,47.78333333,182,1.2133333333333334,3.808859435215128,289797,1931.98,29.92156862745098,6.193038469943173,30,0.2438,0.16586064964915825,0.22,304,24.46,0.1118,234,0.20157937339836926,1.3399518008666316,7.566305838775631,NA,1,1,1.1
3 Channel,threechannel_1A,2021,2021-08-22,2021-08-06,2,11.493697916875,NA,31.435174232792857,0.3381459164910552,0.3228361467958936,0.3039116349092873,0.3257188550918451,0.7670992685205869,0.7763825709917411,150,24.78333333,85,0.5666666666666667,3.4297242775292163,69603,464.02,31.85,4.8067794005059366,31,0.2575,0.1410719038337615,0.22,170,26.5,0.151,234,-0.5504908801584221,1.2353913162919314,6.139949205308613,NA,1,1,1.2
3 Channel,threechannel_1A,2021,2021-08-22,2021-08-06,3,11.493697916875,NA,0.709114551485152,0.2649924023868435,0.34518101070664,0.3137462034060803,0.34580311068927533,0.773275148029493,0.7882161737160768,150,25.75,34,0.22666666666666663,1.3203883495145632,37275,248.5,32.44117647058823,6.724857445692372,33,0.32,0.1992409839791244,0.305,98,27.20408163265306,0.1720618556701031,234,-1.4411025976148857,0.2854708917284739,5.51548308617571,NA,1,1,1.3
3 Channel,threechannel_1A,2021,2021-08-22,2021-08-06,4,11.493697916875,NA,0.556745503242225,0.25980795973653636,0.34503670756823585,0.3139745104396038,0.3457239640423139,0.7734162559429703,0.7881708754335425,150,31.45,215,1.4333333333333331,6.836248012718601,142727,951.5133333333332,27.76,4.67542424136406,25,0.1784,0.12137578684668972,0.12,348,25.38,0.1427,234,0.36695525334628865,1.9237007668427704,6.85806420911901,NA,1,1,1.4
3 Channel,threechannel_1A,2021,2021-09-14,2021-08-22,1,10.98306159347826,NA,31.613827750607495,0.28670154779492013,0.3223220106468023,0.3039543154111563,0.3252437788745235,0.7671264914602479,0.7760940883890819,150,39.93333333,47,0.31333333333333335,1.1769616027693623,99730,664.8666666666667,45.191489361702125,9.020841322646277,45,0.8525531914893617,0.6458882259106662,0.71,182,29.92156862745098,0.2438,257,-1.129071496152818,0.1713967669740429,6.499601559796195,NA,1,1,1.1
3 Channel,threechannel_1A,2021,2021-09-14,2021-08-22,2,10.98306159347826,NA,31.435174232792857,0.3381459164910552,0.3228361467958936,0.3039116349092873,0.3257188550918451,0.7670992685205869,0.7763825709917411,150,26.88333333,44,0.29333333333333333,1.636701798095065,75357,502.38,40.29545454545455,9.539585933811988,39.5,0.6875,0.4881246743142766,0.545,85,31.85,0.2575,257,-1.192922968139351,0.4987743771796818,6.2193767104972935,NA,1,1,1.2
3 Channel,threechannel_1A,2021,2021-09-14,2021-08-22,3,10.98306159347826,NA,0.709114551485152,0.2649924023868435,0.34518101070664,0.3137462034060803,0.34580311068927533,0.773275148029493,0.7882161737160768,150,30.86666667,23,0.15333333333333332,0.7451403886884298,65660,437.73333333333335,52.869565217391305,7.893059942564544,56,1.5265217391304349,0.5458072311694285,1.61,34,32.44117647058823,0.32,257,-1.8119621765455745,-0.2808516017361052,6.081632741657265,NA,1,1,1.3
3 Channel,threechannel_1A,2021,2021-09-14,2021-08-22,4,10.98306159347826,NA,0.556745503242225,0.25980795973653636,0.34503670756823585,0.3139745104396038,0.3457239640423139,0.7734162559429703,0.7881708754335425,150,51.6,112,0.7466666666666667,2.1705426356589146,253582,1690.5466666666666,46,10.034633902191969,46,0.975,0.7659947514073927,0.84,215,27.76,0.1784,257,-0.2788324571747983,0.7795737612665584,7.432813142240775,NA,1,1,1.4
3 Channel,threechannel_1A,2021,2021-10-06,2021-09-14,1,9.617007575363637,NA,31.613827750607495,0.28670154779492013,0.3223220106468023,0.3039543154111563,0.3252437788745235,0.7671264914602479,0.7760940883890819,150,40.96666667,144,0.96,3.5150528882412484,441079,2940.526666666666,58.58,10.548411235434308,57,2.3094,1.894226900616821,1.905,47,45.191489361702125,0.8525531914893617,279,-0.030459207484708574,1.2598954399080593,7.986347383356926,NA,1,1,1.1
3 Channel,threechannel_1A,2021,2021-10-06,2021-09-14,2,9.617007575363637,NA,31.435174232792857,0.3381459164910552,0.3228361467958936,0.3039116349092873,0.3257188550918451,0.7670992685205869,0.7763825709917411,150,26.36666667,168,1.12,6.371681415123681,697015,4646.766666666666,61.63265306122449,12.997906686512737,61,2.766530612244898,2.0261946589403417,2.26,44,40.29545454545455,0.6875,279,0.1222176327242493,1.8534316073251291,8.443929068249995,NA,1,1,1.2
3 Channel,threechannel_1A,2021,2021-10-06,2021-09-14,3,9.617007575363637,NA,0.709114551485152,0.2649924023868435,0.34518101070664,0.3137462034060803,0.34580311068927533,0.773275148029493,0.7882161737160768,150,22.78333333,76,0.5066666666666667,3.3357717634726805,337832,2252.213333333333,66.83673469387755,10.069233127816284,64,3.2448979591836733,1.5002265418498462,2.66,23,52.869565217391305,1.5265217391304349,279,-0.6603573577369544,1.2076973884845723,7.719673155449616,NA,1,1,1.3
3 Channel,threechannel_1A,2021,2021-10-06,2021-09-14,4,9.617007575363637,NA,0.556745503242225,0.25980795973653636,0.34503670756823585,0.3139745104396038,0.3457239640423139,0.7734162559429703,0.7881708754335425,150,43.83333333,175,1.1666666666666667,3.9923954375659614,795281,5301.873333333333,62,12.74234464055872,63.5,2.6188,1.4135837218840313,2.455,112,46,0.975,279,0.16268558227709579,1.3868930412666536,8.575817382331756,NA,1,1,1.4
3 Channel,threechannel_1A,2021,2021-11-02,2021-10-06,1,8.112191358,NA,31.613827750607495,0.28670154779492013,0.3223220106468023,0.3039543154111563,0.3252437788745235,0.7671264914602479,0.7760940883890819,150,36.28333333,120,0.8,3.3073036291508777,456107,3040.713333333333,63.285714285714285,9.41851014403729,64,2.486938775510204,1.1499297153913957,2.39,144,58.58,2.3094,306,-0.21072103131565253,1.1991522930535594,8.01985070469386,NA,1,1,1.1
3 Channel,threechannel_1A,2021,2021-11-02,2021-10-06,2,8.112191358,NA,31.435174232792857,0.3381459164910552,0.3228361467958936,0.3039116349092873,0.3257188550918451,0.7670992685205869,0.7763825709917411,150,30.85,99,0.66,3.2090761750405186,469873,3132.4866666666667,63.88,9.81385942097674,65,2.6056,1.0307994915776466,2.56,168,61.63265306122449,2.766530612244898,306,-0.40047756659712525,1.1690944162306884,8.049585622656862,NA,1,1,1.2
3 Channel,threechannel_1A,2021,2021-11-02,2021-10-06,3,8.112191358,NA,0.709114551485152,0.2649924023868435,0.34518101070664,0.3137462034060803,0.34580311068927533,0.773275148029493,0.7882161737160768,150,30.61666667,97,0.6466666666666666,3.1682090361275765,421855,2812.366666666667,67.14,8.982999817114866,66.5,3.3404,1.4652491046834015,3.21,76,66.83673469387755,3.2448979591836733,306,-0.42057874591821265,1.1563178419512448,7.941785193699303,NA,1,1,1.3
3 Channel,threechannel_1A,2021,2021-11-02,2021-10-06,4,8.112191358,NA,0.556745503242225,0.25980795973653636,0.34503670756823585,0.3139745104396038,0.3457239640423139,0.7734162559429703,0.7881708754335425,150,30.86666667,113,0.7533333333333333,3.6609071270344593,586777,3911.846666666667,62.9,10.751838950445944,60,2.6946,1.5855356527440336,2.19,175,62,2.6188,306,-0.27006047110196146,1.3004388051029943,8.271767391083333,NA,1,1,1.4
Flat,flat_4B,2021,2021-08-07,2021-08-01,1,10.62714286,NA,126.0835272896704,0.7961784725449541,0.16535163482197063,0.7678754031090718,0.3804020858605178,0.948094177295856,0.807104679029308,150,19.13333333,24,0.16,1.254355400915393,22263,148.42,30.291666666666668,3.2367343535363413,30,0.22666666666666668,0.06837662114232158,0.22,NA,NA,NA,219,-1.7719568419318752,0.23456242781361575,5.000113466636673,NA,8,1,8.1
Flat,flat_4B,2021,2021-08-07,2021-08-01,2,10.62714286,NA,126.054573935491,0.8031023937867192,0.15947622081100565,0.6992298621512977,0.3563645423108336,0.9297166281027788,0.794171488747092,150,16.61666667,25,0.16666666666666666,1.5045135403200574,21631,144.20666666666668,29.32,2.41039415863879,29,0.2132,0.0599805524038139,0.22,NA,NA,NA,219,-1.7334905611040792,0.4150942919008231,4.971316798384638,NA,8,1,8.2
Flat,flat_4B,2021,2021-08-07,2021-08-01,3,10.62714286,NA,126.003379876285,0.7924423072730007,0.15339955345058345,0.6280058695752031,0.3315523823310253,0.9086539188774804,0.7798916985642101,150,14.98333333,3,0.02,0.20022246945499944,2030,13.533333333333331,26,1,26,0.11333333333333334,0.01527525231651946,0.11,NA,NA,NA,219,-3.506557897319982,-1.5595889306527873,2.6058944213315254,NA,8,1,8.3
Flat,flat_4B,2021,2021-08-07,2021-08-01,4,10.62714286,NA,125.95339894644871,0.6205515888607089,0.14781622407385492,0.5825007065287875,0.31076261168612596,0.8939200070712875,0.7670968858001715,150,15.93333333,9,0.06,0.5648535566035259,5629,37.526666666666664,25,0.7071067811865476,25,0.11888888888888888,0.02758824226207807,0.11,NA,NA,NA,219,-2.6592600369327783,-0.553639954790088,3.6253182330408245,NA,8,1,8.4
Flat,flat_4B,2021,2021-08-23,2021-08-07,1,9.5644843753125,NA,126.0835272896704,0.7961784725449541,0.16535163482197063,0.7678754031090718,0.3804020858605178,0.948094177295856,0.807104679029308,150,13.36666667,9,0.06,0.673316708061517,12314,82.09333333333333,36.666666666666664,5.172040216394301,36,0.38555555555555554,0.1755784092016378,0.35,24,30.291666666666668,0.22666666666666668,235,-2.6592600369327783,-0.3807968254798367,4.407978616527409,NA,8,1,8.1
Flat,flat_4B,2021,2021-08-23,2021-08-07,2,9.5644843753125,NA,126.054573935491,0.8031023937867192,0.15947622081100565,0.6992298621512977,0.3563645423108336,0.9297166281027788,0.794171488747092,150,14.7,4,0.02666666666666667,0.272108843537415,5526,36.84,37,4.08248290463863,38.5,0.43,0.0787400787401181,0.45,25,29.32,0.2132,235,-3.3058872018578307,-1.2654623125204463,3.6068556186353455,NA,8,1,8.2
Flat,flat_4B,2021,2021-08-23,2021-08-07,3,9.5644843753125,NA,126.003379876285,0.7924423072730007,0.15339955345058345,0.6280058695752031,0.3315523823310253,0.9086539188774804,0.7798916985642101,150,11.01666667,5,0.03333333333333333,0.4538577910880915,4660,31.066666666666663,30.4,3.1304951684997055,31,0.228,0.08043631020876083,0.25,3,26,0.11333333333333334,235,-3.138833117194664,-0.768177258455864,3.4364572696404925,NA,8,1,8.3
Flat,flat_4B,2021,2021-08-23,2021-08-07,4,9.5644843753125,NA,125.95339894644871,0.6205515888607089,0.14781622407385492,0.5825007065287875,0.31076261168612596,0.8939200070712875,0.7670968858001715,150,19,24,0.16,1.263157894736842,17202,114.68,26.666666666666668,2.4257077258017903,26,0.13833333333333334,0.04177232979176388,0.135,9,25,0.11888888888888888,235,-1.7719568419318752,0.24150034545549537,4.742232836376431,NA,8,1,8.4
Flat,flat_4B,2021,2021-09-15,2021-08-23,1,9.268717391434782,NA,126.0835272896704,0.7961784725449541,0.16535163482197063,0.7678754031090718,0.3804020858605178,0.948094177295856,0.807104679029308,150,12.86666667,8,0.05333333333333334,0.6217616578700099,19126,127.50666666666666,48.75,4.026696625558687,49,1.1175,0.2715432088742311,1.13,9,36.666666666666664,0.38555555555555554,258,-2.7593434954897607,-0.4592430795876788,4.848247075009751,NA,8,1,8.1
Flat,flat_4B,2021,2021-09-15,2021-08-23,2,9.268717391434782,NA,126.054573935491,0.8031023937867192,0.15947622081100565,0.6992298621512977,0.3563645423108336,0.9297166281027788,0.794171488747092,150,15.75,8,0.05333333333333334,0.5079365079365079,18811,125.40666666666668,48.125,6.356942211921883,48.5,0.97375,0.3605922707356409,0.96,4,37,0.43,258,-2.7593434954897607,-0.6579026157863035,4.831641527394976,NA,8,1,8.2
Flat,flat_4B,2021,2021-09-15,2021-08-23,3,9.268717391434782,NA,126.003379876285,0.7924423072730007,0.15339955345058345,0.6280058695752031,0.3315523823310253,0.9086539188774804,0.7798916985642101,150,13.65,15,0.1,1.0989010989010988,24681,164.54,40.06666666666667,6.551626479265246,43,0.5986666666666667,0.2870009125586952,0.61,5,30.4,0.228,258,-2.2072749131897207,0.10336952395958726,5.103214475389349,NA,8,1,8.3
Flat,flat_4B,2021,2021-09-15,2021-08-23,4,9.268717391434782,NA,125.95339894644871,0.6205515888607089,0.14781622407385492,0.5825007065287875,0.31076261168612596,0.8939200070712875,0.7670968858001715,150,20.88333333,22,0.14666666666666667,1.0534716681649596,30324,202.16,36.90909090909091,4.1046905910780715,36.5,0.4340909090909091,0.17374472491914522,0.405,24,26.666666666666668,0.13833333333333334,258,-1.8536348729461425,0.061538715119904046,5.3091089276262355,NA,8,1,8.4
Flat,flat_4B,2021,2021-10-10,2021-09-15,1,8.42786000004,NA,126.0835272896704,0.7961784725449541,0.16535163482197063,0.7678754031090718,0.3804020858605178,0.948094177295856,0.807104679029308,150,17.45,4,0.02666666666666667,0.22922636103151864,10885,72.56666666666666,51.75,7.58836829188814,49.5,1.4125,0.649069847294316,1.265,8,48.75,1.1175,283,-3.3058872018578307,-1.430345057996518,4.284643474396118,NA,8,1,8.1
Flat,flat_4B,2021,2021-10-10,2021-09-15,2,8.42786000004,NA,126.054573935491,0.8031023937867192,0.15947622081100565,0.6992298621512977,0.3563645423108336,0.9297166281027788,0.794171488747092,150,19.91666667,1,0.00666666666666666,0.05020920501251728,1681,11.206666666666669,41,NA,41,0.51,NA,0.51,8,48.125,0.97375,283,-4.094344562222101,-2.809930031171801,2.4174007674226274,NA,8,1,8.2
Flat,flat_4B,2021,2021-10-10,2021-09-15,3,8.42786000004,NA,126.003379876285,0.7924423072730007,0.15339955345058345,0.6280058695752031,0.3315523823310253,0.9086539188774804,0.7798916985642101,150,19.66666667,1,0.00666666666666666,0.05084745761850043,2601,17.34,51,NA,51,1.25,NA,1.25,15,40.06666666666667,0.5986666666666667,283,-4.094344562222101,-2.7993852415471685,2.8535925063928684,NA,8,1,8.3
Flat,flat_4B,2021,2021-10-10,2021-09-15,4,8.42786000004,NA,125.95339894644871,0.6205515888607089,0.14781622407385492,0.5825007065287875,0.31076261168612596,0.8939200070712875,0.7670968858001715,150,23.3,9,0.06,0.3862660944206008,17993,119.95333333333332,44.55555555555556,3.972125095937662,45,0.8788888888888889,0.2020176009933568,0.89,22,36.90909090909091,0.4340909090909091,283,-2.6592600369327783,-0.9256693377811642,4.78718614053488,NA,8,1,8.4
Flat,flat_4B,2021,2021-11-01,2021-10-10,1,7.5371966651363635,NA,126.0835272896704,0.7961784725449541,0.16535163482197063,0.7678754031090718,0.3804020858605178,0.948094177295856,0.807104679029308,150,16.18333333,2,0.01333333333333333,0.12358393411402346,7345,48.96666666666667,60.5,4.949747468305833,60.5,NA,NA,NA,4,51.75,1.4125,305,-3.757872325600888,-2.013025278748189,3.891343994219745,NA,8,1,8.1
Flat,flat_4B,2021,2021-11-01,2021-10-10,2,7.5371966651363635,NA,126.054573935491,0.8031023937867192,0.15947622081100565,0.6992298621512977,0.3563645423108336,0.9297166281027788,0.794171488747092,150,22.5,9,0.06,0.4,30720,204.8,58.22222222222222,5.14241620684717,58,NA,NA,NA,1,41,0.51,305,-2.6592600369327783,-0.8915981192837835,5.322082720098298,NA,8,1,8.2
Flat,flat_4B,2021,2021-11-01,2021-10-10,3,7.5371966651363635,NA,126.003379876285,0.7924423072730007,0.15339955345058345,0.6280058695752031,0.3315523823310253,0.9086539188774804,0.7798916985642101,150,16.73333333,1,0.00666666666666666,0.05976095618720337,5184,34.56,72,NA,72,4.65,NA,4.65,1,51,1.25,305,-4.094344562222101,-2.6626807926633758,3.5429862539335333,NA,8,1,8.3
Flat,flat_4B,2021,2021-11-01,2021-10-10,4,7.5371966651363635,NA,125.95339894644871,0.6205515888607089,0.14781622407385492,0.5825007065287875,0.31076261168612596,0.8939200070712875,0.7670968858001715,150,25.48333333,8,0.05333333333333334,0.3139306736839674,21348,142.32,51.5,4.3094580368566735,52,1.285,0.3775863193647626,1.265,9,44.55555555555556,0.8788888888888889,305,-2.7593434954897607,-1.1272257561958896,4.958148305082534,NA,8,1,8.4
Fish,fish_downstream,2021,2021-08-08,2021-08-01,1,13.29629762,NA,38.49882214871976,0.5114981754948482,0.4015760639052352,0.5487986817475167,0.45429409189991526,0.8822543791374431,0.8423526745807218,150,25.28333333,31,0.2066666666666667,1.2261041530950696,24298,161.98666666666668,27.677419354838708,4.284756677449285,27,0.1638709677419355,0.09656353415773604,0.15,NA,NA,NA,220,-1.5293952047605637,0.21196462174344427,5.087575758889005,NA,7,1,7.1
Fish,fish_downstream,2021,2021-08-08,2021-08-01,2,13.29629762,NA,36.41361452087396,0.49901398781492334,0.3331574382144883,0.4960427501313652,0.37158050342536303,0.8624900991978168,0.8024539414116588,150,21.18333333,23,0.15333333333333332,1.0857592448600724,19866,132.44,28.60869565217391,6.88040122003191,27,0.22782608695652176,0.2052926186898534,0.14,NA,NA,NA,220,-1.8119621765455745,0.09144749729699878,4.886205215718078,NA,7,1,7.2
Fish,fish_downstream,2021,2021-08-08,2021-08-01,3,13.29629762,NA,36.36379534161943,0.4703369560696484,0.32938465215849244,0.4789160390345571,0.36574565110158674,0.8556249213532537,0.7993178957979098,150,30.36666667,28,0.18666666666666668,0.922063666199554,24879,165.86,29.321428571428573,5.464047959692531,28.5,0.2257142857142857,0.14451524516346392,0.195,NA,NA,NA,220,-1.6262450307504814,-0.07035415525674937,5.111204349017951,NA,7,1,7.3
